station,dwr3id,pname,value,cdecday
Grizzly Ridge,GRZ,swe_percapr1,69,2019-05-21
Pilot Peak,PLP,swe_latest,47.9,2019-05-21
Pilot Peak,PLP,swe_percapr1,91,2019-05-21
Gold Lake,GOL,swe_latest,41.3,2019-05-21
Gold Lake,GOL,swe_percapr1,113,2019-05-21
Humbug,HMB,swe_latest,11.3,2019-05-21
Humbug,HMB,swe_percapr1,40,2019-05-21
Harkness Flat,HRK,swe_latest,6.6,2019-05-21
Harkness Flat,HRK,swe_percapr1,23,2019-05-21
Rattlesnake,RTL,swe_latest,0,2019-05-21
Rattlesnake,RTL,swe_percapr1,0,2019-05-21
Bucks Lake,BKL,swe_latest,15.8,2019-05-21
Bucks Lake,BKL,swe_percapr1,35,2019-05-21
Four Trees,FOR,swe_latest,0.6,2019-05-21
Four Trees,FOR,swe_percapr1,3,2019-05-21
Noel Spring,NLS,swe_latest,0,2019-05-21
Lake Lois,LOS,swe_latest,53.5,2019-05-21
Lake Lois,LOS,swe_percapr1,135,2019-05-21
Carson Pass,CXS,swe_latest,25.5,2019-05-21
Caples Lake,CAP,swe_latest,32.2,2019-05-21
Caples Lake,CAP,swe_percapr1,104,2019-05-21
Alpha,ALP,swe_latest,28.7,2019-05-21
Alpha,ALP,swe_percapr1,80,2019-05-21
Silver Lake,SIL,swe_latest,12.9,2019-05-21
Silver Lake,SIL,swe_percapr1,57,2019-05-21
Central Sierra Snow Lab,CSL,swe_latest,30.9,2019-05-21
Central Sierra Snow Lab,CSL,swe_percapr1,92,2019-05-21
Van Vleck,VVL,swe_latest,37.4,2019-05-21
Van Vleck,VVL,swe_percapr1,104,2019-05-21
Huysink,HYS,swe_latest,35.2,2019-05-21
Huysink,HYS,swe_percapr1,83,2019-05-21
Robinson Cow Camp,RCC,swe_latest,41.4,2019-05-21
Robbs Saddle,RBB,swe_latest,1.9,2019-05-21
Robbs Saddle,RBB,swe_percapr1,9,2019-05-21
Greek Store,GKS,swe_latest,2.2,2019-05-21
Greek Store,GKS,swe_percapr1,10,2019-05-21
Blue Canyon,BLC,swe_latest,0,2019-05-21
Blue Canyon,BLC,swe_percapr1,0,2019-05-21
Robbs Powerhouse,RBP,swe_latest,0,2019-05-21
Robbs Powerhouse,RBP,swe_percapr1,0,2019-05-21
Highland Meadow,HHM,swe_latest,52.4,2019-05-21
Highland Meadow,HHM,swe_percapr1,109,2019-05-21
Blue Lakes,BLK,swe_latest,38.2,2019-05-21
Blue Lakes,BLK,swe_percapr1,115,2019-05-21
Dana Meadows,DAN,swe_latest,17.9,2019-05-21
Dana Meadows,DAN,swe_percapr1,65,2019-05-21
Slide Canyon,SLI,swe_latest,53.5,2019-05-21
Slide Canyon,SLI,swe_percapr1,130,2019-05-21
Tuolumne Meadows,TUM,swe_latest,3.4,2019-05-21
Tuolumne Meadows,TUM,swe_percapr1,15,2019-05-21
Horse Meadow,HRS,swe_latest,64.2,2019-05-21
Horse Meadow,HRS,swe_percapr1,132,2019-05-21
Ostrander Lake,STR,swe_latest,37.1,2019-05-21
Ostrander Lake,STR,swe_percapr1,107,2019-05-21
Lake Tenaya,TNY,swe_latest,22.8,2019-05-21
Lake Tenaya,TNY,swe_percapr1,69,2019-05-21
White Wolf,WHW,swe_latest,22.8,2019-05-21
Paradise Meadow,PDS,swe_latest,38.5,2019-05-21
Paradise Meadow,PDS,swe_percapr1,93,2019-05-21
Gin Flat,GIN,swe_latest,5,2019-05-21
Gin Flat,GIN,swe_percapr1,15,2019-05-21
Lower Kibbie Ridge,KIB,swe_latest,3.3,2019-05-21
Lower Kibbie Ridge,KIB,swe_percapr1,12,2019-05-21
Volcanic Knob,VLC,swe_latest,34.2,2019-05-21
Volcanic Knob,VLC,swe_percapr1,114,2019-05-21
Kaiser Point,KSP,swe_latest,21.6,2019-05-21
Kaiser Point,KSP,swe_percapr1,57,2019-05-21
Green Mountain,GRM,swe_latest,9.7,2019-05-21
Green Mountain,GRM,swe_percapr1,32,2019-05-21
Tamarack Summit,TMR,swe_latest,8.4,2019-05-21
Tamarack Summit,TMR,swe_percapr1,28,2019-05-21
Chilkoot Meadow,CHM,swe_latest,31.1,2019-05-21
Chilkoot Meadow,CHM,swe_percapr1,82,2019-05-21
Huntington Lake,HNT,swe_latest,0,2019-05-21
Huntington Lake,HNT,swe_percapr1,0,2019-05-21
Graveyard Meadow,GRV,swe_latest,2.6,2019-05-21
Graveyard Meadow,GRV,swe_percapr1,14,2019-05-21
Poison Ridge,PSR,swe_latest,0,2019-05-21
Poison Ridge,PSR,swe_percapr1,0,2019-05-21
State Lakes,STL,swe_latest,39.1,2019-05-21
State Lakes,STL,swe_percapr1,135,2019-05-21
Mitchell Meadow,MTM,swe_latest,49.9,2019-05-21
Mitchell Meadow,MTM,swe_percapr1,152,2019-05-21
Upper Burnt Corral,UBC,swe_latest,45.1,2019-05-21
Upper Burnt Corral,UBC,swe_percapr1,130,2019-05-21
Quaking Aspen,QUA,swe_latest,1.5,2019-05-21
Quaking Aspen,QUA,swe_percapr1,7,2019-05-21
